Position (um),2H Intensity (a.u.),3H Intensity (a.u.),Wavenumber (cm^-1),2H Amplitude (a.u.),2H Phase (deg),3H Amplitude (a.u.),3H Phase (deg)
0,0,0,15297.69897,2.766771625E-05,-140.4179112,3.863752404E-06,98.84944581
0,0,0,15298.46191,2.844586233E-05,-140.2701178,4.290547337E-06,96.46296815
0,0,0,15299.22485,3.002715727E-05,-140.1602558,4.946940783E-06,100.0320762
0,0,0,15299.98779,3.230860657E-05,-138.0378643,0.000005466,108.4863947
0,0,0,15300.75073,0.000034269,-133.2808967,5.630238485E-06,119.0651323
0,0,0,15301.51367,3.485309773E-05,-126.8090099,5.426433999E-06,129.496261
0,0,0,15302.27661,3.358976395E-05,-120.1526508,4.998321091E-06,138.3203124
0,0,0,15303.03955,3.074730777E-05,-114.9845373,4.538217639E-06,145.4074502
0,0,0,15303.80249,2.722164958E-05,-112.9269358,4.133290596E-06,152.3886347
0,0,0,15304.56543,2.423424377E-05,-114.9084355,3.68639005E-06,161.4307056
0,0,0,15305.32837,2.275942812E-05,-119.8158174,3.017376001E-06,173.3054544
0,0,0,15306.09131,2.287655573E-05,-124.5862646,2.02161362E-06,-173.1942496
0,0,0,15306.85425,2.384389613E-05,-127.0785772,7.497657793E-07,-166.5129521
0,0,0,15307.61719,2.483764616E-05,-127.3774526,7.508459858E-07,68.02570855
0,0,0,15308.38013,2.540572345E-05,-126.6150342,2.071261047E-06,76.9666964
0,0,0,15309.14307,2.552609284E-05,-125.9855002,3.100582481E-06,95.53576685
0,0,0,15309.90601,2.555514386E-05,-126.2632617,3.660558447E-06,115.5298128
0,0,0,15310.66895,2.605168172E-05,-127.2590183,3.685051317E-06,135.5893883
0,0,0,15311.43188,2.734934553E-05,-127.6190394,3.220257117E-06,154.7842696
0,0,0,15312.19482,2.913586139E-05,-125.8488196,0.000002412,171.5967273
0,0,0,15312.95776,3.053925049E-05,-121.6020108,1.482261074E-06,-178.1922572
0,0,0,15313.7207,0.000030644,-115.7954097,7.544704685E-07,169.3693623
0,0,0,15314.48364,2.900581767E-05,-110.1660957,6.906310903E-07,130.2258015
0,0,0,15315.24658,2.600689674E-05,-107.0710163,8.677674204E-07,123.9102396
0,0,0,15316.00952,2.300985622E-05,-108.9029071,7.817611E-07,131.3898654
0,0,0,15316.77246,2.18389289E-05,-115.1066504,0.000000405,131.220692
0,0,0,15317.5354,2.298318904E-05,-120.0661314,3.409466514E-07,32.51493703
0,0,0,15318.29834,2.484493412E-05,-120.1291465,1.019457113E-06,24.5125079
0,0,0,15319.06128,2.562717404E-05,-117.0903309,1.689781869E-06,35.85442523
0,0,0,15319.82422,2.479359223E-05,-114.6644647,2.209226544E-06,48.81558077
0,0,0,15320.58716,2.342732857E-05,-116.2686398,2.51288737E-06,60.72723923
0,0,0,15321.3501,2.373867105E-05,-121.7030474,0.000002601,70.19117707
0,0,0,15322.11304,2.681651331E-05,-124.8123453,2.537741986E-06,76.0296286
0,0,0,15322.87598,3.108853225E-05,-121.4275159,2.433152577E-06,77.55770537
0,0,0,15323.63892,0.000034134,-112.8756467,2.398674646E-06,75.42997112
0,0,0,15324.40186,3.431364093E-05,-101.8255995,2.495359689E-06,71.65896129
0,0,0,15325.16479,3.112685174E-05,-90.76793416,2.737674038E-06,68.11583548
0,0,0,15325.92773,2.523177716E-05,-82.7429402,3.145165828E-06,66.0207948
0,0,0,15326.69067,1.855134532E-05,-83.15983752,3.740939392E-06,66.65151479
0,0,0,15327.45361,1.457891768E-05,-98.58642766,4.48864262E-06,70.97794372
0,0,0,15328.21655,0.000015835,-116.7162965,0.000005262,78.92305675
0,0,0,15328.97949,1.928812876E-05,-121.9829257,5.880744991E-06,89.55568485
0,0,0,15329.74243,2.180230304E-05,-120.3416236,6.174768505E-06,101.5761675
0,0,0,15330.50537,2.285742065E-05,-118.2176822,6.049740566E-06,113.4535844
0,0,0,15331.26831,0.000023508,-118.2508461,5.546826981E-06,123.2489863
0,0,0,15332.03125,2.512475042E-05,-119.2073293,4.891362031E-06,128.5980431
0,0,0,15332.79419,2.795385855E-05,-117.7464725,4.471301653E-06,128.5533373
0,0,0,15333.55713,3.089992901E-05,-112.4330389,4.558465658E-06,127.5941929
0,0,0,15334.32007,3.25913975E-05,-104.2231898,4.94680695E-06,131.9145994
0,0,0,15335.08301,3.218614898E-05,-94.82773847,5.170532379E-06,142.1402867
0,0,0,15335.84595,2.960059153E-05,-86.06198091,4.891167157E-06,155.7587451
0,0,0,15336.60889,2.54979248E-05,-80.00993257,0.000004005,169.6288844
0,0,0,15337.37183,2.121073096E-05,-79.11746695,0.000002658,177.7830928
0,0,0,15338.13477,0.000018444,-84.35375255,1.478836187E-06,157.42159
0,0,0,15338.89771,1.810781431E-05,-91.08081231,1.986441414E-06,116.9952233
0,0,0,15339.66064,1.915362366E-05,-92.97173277,3.208601454E-06,118.2591791
0,0,0,15340.42358,1.976237786E-05,-89.53628066,4.021856746E-06,131.8214872
0,0,0,15341.18652,1.878845978E-05,-83.60244107,4.172117307E-06,147.0494699
0,0,0,15341.94946,1.602038858E-05,-78.93346364,3.718530916E-06,158.9971913
0,0,0,15342.7124,1.231879042E-05,-81.78409425,3.034575496E-06,161.5181537
0,0,0,15343.47534,1.026278856E-05,-100.1488047,2.841129302E-06,152.1815446
0,0,0,15344.23828,1.244782203E-05,-118.627836,3.467055605E-06,148.0517663
0,0,0,15345.00122,1.662451186E-05,-119.8194967,4.300494981E-06,157.2168567
0,0,0,15345.76416,1.977257496E-05,-111.0054848,4.77717348E-06,173.8565937
0,0,0,15346.5271,2.036719164E-05,-98.22990444,4.666488744E-06,-166.269348
0,0,0,15347.29004,1.787756718E-05,-84.74167386,3.97366819E-06,-145.5201802
0,0,0,15348.05298,1.263179338E-05,-74.52730035,2.872204061E-06,-126.201913
0,0,0,15348.81592,6.282705818E-06,-84.39294,1.656635224E-06,-113.7856019
0,0,0,15349.57886,0.000006471,-149.1184043,7.96666402E-07,-130.3009827
0,0,0,15350.3418,1.293083723E-05,-158.3647457,8.618904614E-07,-165.3151327
0,0,0,15351.10474,0.000018307,-149.7438041,1.016703115E-06,-161.3432219
0,0,0,15351.86768,2.119307685E-05,-139.5914658,7.546429278E-07,-149.6261284
0,0,0,15352.63062,2.17797193E-05,-132.432093,2.897321226E-07,167.652521
0,0,0,15353.39355,2.156678525E-05,-130.7022919,9.67921129E-07,119.3315548
0,0,0,15354.15649,2.274145112E-05,-132.8011598,1.902169054E-06,137.8526227
0,0,0,15354.91943,2.610081396E-05,-132.5993741,2.678136191E-06,163.4742693
0,0,0,15355.68237,3.015333125E-05,-127.0116057,3.149207174E-06,-168.5268435
0,0,0,15356.44531,3.285773975E-05,-117.570086,3.267929896E-06,-139.251603
0,0,0,15357.20825,0.000032956,-106.8657663,3.076749049E-06,-109.3410759
0,0,0,15357.97119,3.032825096E-05,-97.50953912,2.681286294E-06,-79.77713929
0,0,0,15358.73413,2.608257096E-05,-92.5029468,2.215096018E-06,-52.61385607
0,0,0,15359.49707,2.246890346E-05,-94.48474517,1.825191293E-06,-31.46602936
0,0,0,15360.26001,2.169391973E-05,-100.7490685,1.690477409E-06,-18.54647919
0,0,0,15361.02295,2.333582403E-05,-103.1840688,1.94027698E-06,-7.017782022
0,0,0,15361.78589,2.484862229E-05,-99.63688908,2.479820727E-06,10.92872173
0,0,0,15362.54883,2.436269242E-05,-93.46829297,3.09681174E-06,34.45994806
0,0,0,15363.31177,2.159163191E-05,-89.25587897,3.602797943E-06,60.87225558
0,0,0,15364.07471,1.80095615E-05,-92.87679067,3.862143872E-06,88.65793259
0,0,0,15364.83765,0.00001698,-107.0541735,3.806889905E-06,117.2395114
0,0,0,15365.60059,2.061494573E-05,-118.3591273,3.448715207E-06,146.6041675
0,0,0,15366.36353,2.64981292E-05,-118.1690402,2.877285483E-06,177.2311501
0,0,0,15367.12646,3.177481777E-05,-111.0679846,2.242777324E-06,-149.8161151
0,0,0,15367.8894,3.501547163E-05,-101.3077813,1.724114679E-06,-113.3520031
0,0,0,15368.65234,3.583667347E-05,-91.24901861,1.468739122E-06,-75.2611867
0,0,0,15369.41528,3.458386567E-05,-82.38444683,1.507779351E-06,-42.80382809
0,0,0,15370.17822,3.209530665E-05,-75.78140516,1.793123131E-06,-19.27723693
0,0,0,15370.94116,2.941671535E-05,-71.96853869,2.290086993E-06,-0.4617644211
0,0,0,15371.7041,2.740960673E-05,-70.48704548,2.934089597E-06,17.86965837
0,0,0,15372.46704,2.636654897E-05,-69.87917036,3.602753545E-06,37.07251866
0,0,0,15373.22998,2.598156181E-05,-68.73607697,4.150618246E-06,57.01160883
0,0,0,15373.99292,2.576112256E-05,-66.65300575,4.447429184E-06,77.20506932
0,0,0,15374.75586,2.543363978E-05,-64.00259661,4.402132656E-06,97.10652481
0,0,0,15375.5188,2.503373444E-05,-61.16564057,3.976668312E-06,115.9426768
0,0,0,15376.28174,2.470641707E-05,-57.99420364,3.198941671E-06,132.0301647
0,0,0,15377.04468,2.44239479E-05,-53.83201404,2.203856157E-06,140.1407679
0,0,0,15377.80762,2.385257239E-05,-48.05453532,1.459780599E-06,123.5184928
0,0,0,15378.57056,2.248256763E-05,-40.59750572,1.893799083E-06,95.78574171
0,0,0,15379.3335,1.989643471E-05,-32.12977276,2.982306059E-06,98.58823723
0,0,0,15380.09644,1.600208635E-05,-24.25500607,3.961921948E-06,114.6502921
0,0,0,15380.85937,1.120842879E-05,-20.85224227,4.534635622E-06,135.4860027
0,0,0,15381.62231,6.853764403E-06,-33.86410931,4.55753197E-06,158.5927036
0,0,0,15382.38525,6.250772253E-06,-72.5947246,3.994820229E-06,-177.0017954
0,0,0,15383.14819,9.20807175E-06,-89.21881122,2.916829841E-06,-151.8844257
0,0,0,15383.91113,1.194557222E-05,-88.21863247,1.490795856E-06,-127.1773363
0,0,0,15384.67407,1.327267833E-05,-83.81160762,1.053502601E-07,143.0121235
0,0,0,15385.43701,1.336634846E-05,-81.79488475,1.451716935E-06,114.8533494
0,0,0,15386.19995,1.327476777E-05,-84.87532019,2.466842009E-06,141.9622645
0,0,0,15386.96289,1.43243739E-05,-90.71466348,2.945354138E-06,171.2103524
0,0,0,15387.72583,1.680362472E-05,-93.21950881,2.839209586E-06,-157.4836432
0,0,0,15388.48877,0.000019756,-90.41615599,2.231879959E-06,-122.1530324
0,0,0,15389.25171,2.209739802E-05,-84.24829638,1.37242581E-06,-74.51820633
0,0,0,15390.01465,2.323091864E-05,-77.06538051,9.419254558E-07,10.59476333
0,0,0,15390.77759,0.000023122,-70.71638126,1.476500505E-06,82.6318968
0,0,0,15391.54053,2.220718631E-05,-66.54909199,2.016354366E-06,123.9382524
0,0,0,15392.30347,2.119284692E-05,-65.17173654,2.128878249E-06,155.5059055
0,0,0,15393.06641,2.072385364E-05,-65.97398473,1.740798358E-06,179.9650443
0,0,0,15393.82935,2.104286335E-05,-67.32050315,1.022763822E-06,-175.0035265
0,0,0,15394.59229,2.194281968E-05,-67.80722412,1.01720091E-06,139.1696196
0,0,0,15395.35522,2.304189049E-05,-67.08311765,2.132836434E-06,137.8604543
0,0,0,15396.11816,2.404233607E-05,-65.54828229,3.309123336E-06,158.2812306
0,0,0,15396.8811,2.482405053E-05,-63.83808017,4.197326469E-06,-176.9830003
0,0,0,15397.64404,2.546650317E-05,-62.52937184,4.635184187E-06,-151.56288
0,0,0,15398.40698,2.624135905E-05,-61.87364878,4.568144067E-06,-127.1436453
0,0,0,15399.16992,2.749337592E-05,-61.50078329,4.052830691E-06,-105.5483229
0,0,0,15399.93286,2.937282399E-05,-60.49803029,3.274704349E-06,-89.96147879
0,0,0,15400.6958,3.162657199E-05,-58.10109306,2.596647266E-06,-85.48765344
0,0,0,15401.45874,3.370454868E-05,-54.31845458,2.500882455E-06,-90.54838703
0,0,0,15402.22168,3.512013502E-05,-49.89408644,3.00247536E-06,-89.42288123
0,0,0,15402.98462,3.58055095E-05,-45.85258959,3.629807867E-06,-78.63724279
0,0,0,15403.74756,0.000036242,-42.88720179,4.071103473E-06,-63.55437223
0,0,0,15404.5105,3.717278763E-05,-40.70439488,4.244859898E-06,-47.91712725
0,0,0,15405.27344,3.89171907E-05,-38.00904805,4.209618727E-06,-33.63177793
0,0,0,15406.03638,4.089478022E-05,-33.65520788,4.080337862E-06,-21.17935485
0,0,0,15406.79932,4.19466725E-05,-27.70800584,3.927620549E-06,-9.762325034
0,0,0,15407.56226,0.000041131,-21.43450679,3.709945465E-06,1.67416608
0,0,0,15408.3252,0.000038445,-16.93115895,0.000003317,12.76204199
0,0,0,15409.08813,3.530509548E-05,-16.54341832,0.000002704,20.16978435
0,0,0,15409.85107,3.431286257E-05,-20.47736704,2.08933084E-06,15.41650932
0,0,0,15410.61401,3.710235837E-05,-23.97069989,0.000002139,-3.270555867
0,0,0,15411.37695,4.218522088E-05,-22.34428406,3.031443615E-06,-8.580422119
0,0,0,15412.13989,4.656727211E-05,-15.90267425,4.092849167E-06,1.532790517
0,0,0,15412.90283,4.801983396E-05,-7.133634981,4.840876596E-06,18.05281644
0,0,0,15413.66577,0.000045808,1.321258282,5.037870408E-06,36.60321072
0,0,0,15414.42871,4.087013437E-05,6.630241064,0.000004628,54.62905122
0,0,0,15415.19165,3.58786361E-05,6.01409947,3.737917991E-06,69.23970167
0,0,0,15415.95459,3.430854672E-05,0.2162984939,2.696072938E-06,75.09923653
0,0,0,15416.71753,0.000037113,-3.8679521,0.000002048,65.78686501
0,0,0,15417.48047,4.145181631E-05,-2.070384103,2.088655981E-06,54.18263588
0,0,0,15418.24341,0.000044168,3.78564373,2.244873625E-06,54.90685276
0,0,0,15419.00635,4.386392628E-05,10.5539788,2.02679551E-06,59.01880652
0,0,0,15419.76929,0.000040997,15.41082545,1.546291862E-06,49.21254146
0,0,0,15420.53223,3.75381275E-05,16.22745497,1.767741372E-06,18.38448859
0,0,0,15421.29517,0.000036003,13.34582242,2.979792708E-06,12.01816455
0,0,0,15422.05811,3.738528181E-05,10.74042146,4.316379366E-06,23.05092985
0,0,0,15422.82104,4.017968714E-05,11.69989097,0.000005271,39.11034152
0,0,0,15423.58398,4.219493038E-05,15.83276757,5.607849931E-06,55.62741772
0,0,0,15424.34692,4.2235291E-05,21.11532281,5.326698897E-06,69.64785463
0,0,0,15425.10986,4.039139092E-05,25.55816796,4.703600836E-06,77.94871219
0,0,0,15425.8728,0.000037702,27.76192536,4.277530995E-06,78.71352406
0,0,0,15426.63574,3.550235777E-05,27.51502334,4.469121447E-06,77.88862333
0,0,0,15427.39868,3.455805E-05,26.16089647,5.01659374E-06,83.8164443
0,0,0,15428.16162,3.458663056E-05,25.47857023,5.335605856E-06,96.56320605
0,0,0,15428.92456,3.472823176E-05,26.06322273,5.053647714E-06,112.9718551
0,0,0,15429.6875,3.434587397E-05,27.26253323,4.088111882E-06,130.1412433
0,0,0,15430.45044,3.337524055E-05,28.02948372,2.602051472E-06,143.7022265
0,0,0,15431.21338,3.222539144E-05,27.6096986,1.081942553E-06,130.8589982
0,0,0,15431.97632,3.146384368E-05,25.97525009,1.387647593E-06,64.18740411
0,0,0,15432.73926,3.14416242E-05,23.90090476,2.541360707E-06,65.05773287
0,0,0,15433.5022,3.20573355E-05,22.40515978,3.180840441E-06,78.18047069
0,0,0,15434.26514,3.284726219E-05,21.94491147,3.167164552E-06,90.62297888
0,0,0,15435.02808,3.333082264E-05,22.1369129,2.669681908E-06,95.80798874
0,0,0,15435.79102,3.337568953E-05,22.07304127,2.232811321E-06,85.12637966
0,0,0,15436.55396,3.33919085E-05,20.97478673,2.619679941E-06,67.5506029
0,0,0,15437.31689,3.413946361E-05,19.07080828,3.669072897E-06,64.83209393
0,0,0,15438.07983,3.603243527E-05,17.88579736,4.78709057E-06,72.43620378
0,0,0,15438.84277,3.850230711E-05,18.94101083,5.690558079E-06,83.98345061
0,0,0,15439.60571,4.021865316E-05,22.32654571,6.288563088E-06,96.98376293
0,0,0,15440.36865,3.991739775E-05,26.69345273,6.557232002E-06,110.6769159
0,0,0,15441.13159,3.720930199E-05,29.63980442,6.472876528E-06,124.9026631
0,0,0,15441.89453,3.329356893E-05,27.83371393,5.999081816E-06,139.47347
0,0,0,15442.65747,3.137429062E-05,19.19300928,0.000005123,153.683845
0,0,0,15443.42041,0.000034618,9.270965329,0.000003915,165.5283854
0,0,0,15444.18335,4.198837453E-05,6.068974356,2.607054668E-06,169.1991865
0,0,0,15444.94629,4.97929007E-05,9.431690739,1.781888682E-06,151.4116725
0,0,0,15445.70923,5.520784688E-05,15.99023589,2.068290737E-06,129.0925987
0,0,0,15446.47217,5.710738895E-05,22.94816995,2.707570553E-06,130.3573165
0,0,0,15447.23511,5.604962244E-05,28.21395257,0.000002998,142.3931409
0,0,0,15447.99805,0.00005403,30.5063247,2.774372378E-06,156.9461874
0,0,0,15448.76099,5.351405211E-05,30.32390828,2.123758598E-06,168.7700713
0,0,0,15449.52393,5.558271599E-05,30.21636078,1.336198866E-06,167.796111
0,0,0,15450.28687,5.897856218E-05,32.38585767,1.019527621E-06,138.4677299
0,0,0,15451.0498,0.000061433,36.83350826,1.367153915E-06,121.1910184
0,0,0,15451.81274,6.139949489E-05,42.13741837,1.659184602E-06,123.8893314
0,0,0,15452.57568,5.878824747E-05,46.51655112,1.670663871E-06,127.5795636
0,0,0,15453.33862,5.495211826E-05,48.40887315,1.629905856E-06,122.4876781
0,0,0,15454.10156,5.208575882E-05,47.32553836,1.971323141E-06,114.847456
0,0,0,15454.8645,5.185916715E-05,44.83580282,2.693294238E-06,119.7436262
0,0,0,15455.62744,5.406967776E-05,43.53535709,3.434254345E-06,135.7127252
0,0,0,15456.39038,5.704147483E-05,44.53591193,3.920603033E-06,157.9734241
0,0,0,15457.15332,5.919091433E-05,47.146446,4.030769099E-06,-175.7032313
0,0,0,15457.91626,5.9942175E-05,50.07785949,3.776397195E-06,-145.9627885
0,0,0,15458.6792,5.977947989E-05,52.29555331,3.27156024E-06,-112.6421582
0,0,0,15459.44214,5.981586731E-05,53.5067069,2.6798871E-06,-75.34136336
0,0,0,15460.20508,6.10414829E-05,54.38981764,2.137747002E-06,-34.30367858
0,0,0,15460.96802,0.00006358,56.16574524,1.680228414E-06,9.093943324
0,0,0,15461.73096,6.654072022E-05,59.67661282,0.00000125,54.83689726
0,0,0,15462.4939,6.855076213E-05,64.92474077,8.440968813E-07,111.7360588
0,0,0,15463.25684,6.843708745E-05,71.26535295,8.135418271E-07,-166.9770392
0,0,0,15464.01978,6.569435169E-05,77.70684544,1.41317627E-06,-108.1798811
0,0,0,15464.78271,6.071894671E-05,83.07530661,2.272103141E-06,-73.06826254
0,0,0,15465.54565,5.480959437E-05,86.23439973,3.197287243E-06,-46.37420963
0,0,0,15466.30859,4.975856625E-05,86.7486599,4.079055116E-06,-23.09759965
0,0,0,15467.07153,4.680473403E-05,85.81510427,4.801794956E-06,-1.385624984
0,0,0,15467.83447,4.554631313E-05,85.70302038,0.000005238,19.45689728
0,0,0,15468.59741,4.429448312E-05,87.478118,5.276684666E-06,39.48187939
0,0,0,15469.36035,4.161936121E-05,90.12263361,0.000004866,58.20091081
0,0,0,15470.12329,3.74719439E-05,91.32942691,0.000004052,74.36503551
0,0,0,15470.88623,3.340557422E-05,88.7894757,3.003715546E-06,85.10588249
0,0,0,15471.64917,3.16297268E-05,83.02797922,2.037451182E-06,84.04496476
0,0,0,15472.41211,3.258282625E-05,78.87664021,1.591283508E-06,66.30970954
0,0,0,15473.17505,3.404040346E-05,79.54097546,1.697268702E-06,49.96116853
0,0,0,15473.93799,3.344822438E-05,83.5249767,1.879802318E-06,42.10838409
0,0,0,15474.70093,2.978732261E-05,87.03961527,2.080484594E-06,33.32972711
0,0,0,15475.46387,2.425532849E-05,84.36776444,2.623864223E-06,25.24883299
0,0,0,15476.22681,2.08788855E-05,69.58620689,3.582548065E-06,26.30129301
0,0,0,15476.98975,2.374170965E-05,52.84373718,4.641476918E-06,36.05158035
0,0,0,15477.75269,0.000030198,48.40927471,5.436933332E-06,50.65603955
0,0,0,15478.51562,3.562528563E-05,52.09854307,5.713233811E-06,67.38974978
0,0,0,15479.27856,3.791522742E-05,57.84738201,5.370072649E-06,84.39011364
0,0,0,15480.0415,3.727313423E-05,61.66007932,4.477762526E-06,99.79978038
0,0,0,15480.80444,3.585920306E-05,61.04842271,3.266439848E-06,110.583227
0,0,0,15481.56738,0.000036666,57.11965017,2.110621259E-06,110.0622808
0,0,0,15482.33032,0.000040715,55.03287606,1.511491915E-06,90.02469447
0,0,0,15483.09326,4.595607687E-05,57.72569926,1.58383646E-06,68.95163301
0,0,0,15483.8562,4.963691679E-05,64.00088399,1.787947475E-06,59.35781416
0,0,0,15484.61914,5.01449258E-05,71.49549341,1.989693451E-06,51.7897745
0,0,0,15485.38208,4.739826906E-05,77.92682252,2.3805745E-06,46.35188361
0,0,0,15486.14502,4.274158937E-05,81.14411011,2.941675956E-06,48.37844588
0,0,0,15486.90796,0.000038535,79.74727322,3.391158036E-06,57.5545304
0,0,0,15487.6709,3.696063311E-05,75.07257598,3.447682408E-06,70.8082082
0,0,0,15488.43384,3.822317349E-05,71.15010169,2.965174441E-06,85.29170657
0,0,0,15489.19678,4.059179171E-05,70.20893778,1.967669291E-06,97.03459083
0,0,0,15489.95972,4.239054172E-05,71.32153355,7.342324747E-07,81.72578286
0,0,0,15490.72266,4.313964904E-05,72.62943893,1.21886067E-06,-4.300974265
0,0,0,15491.4856,0.000043498,72.85305528,2.614721255E-06,-3.117863017
0,0,0,15492.24854,4.464310831E-05,72.02424136,3.804471238E-06,7.405812407
0,0,0,15493.01147,4.73465638E-05,71.5054826,4.684411395E-06,18.14709333
0,0,0,15493.77441,5.132820206E-05,72.80261195,5.292132043E-06,27.61665603
0,0,0,15494.53735,5.546760525E-05,76.3821249,5.707647214E-06,35.79332018
0,0,0,15495.30029,0.000058494,81.70262577,5.975082962E-06,43.0226614
0,0,0,15496.06323,5.954225112E-05,87.74470492,6.099480307E-06,49.25220382
0,0,0,15496.82617,5.848115635E-05,93.32857155,0.000006131,53.87158952
0,0,0,15497.58911,5.608159779E-05,97.32872615,6.238456724E-06,56.64300849
0,0,0,15498.35205,5.389667477E-05,99.19352203,6.624166199E-06,59.171811
0,0,0,15499.11499,5.350556031E-05,99.79840744,7.286521604E-06,64.31994342
0,0,0,15499.87793,5.524134925E-05,101.3149623,7.939263379E-06,73.51194012
0,0,0,15500.64087,5.774031132E-05,105.3522068,0.000008198,86.14248993
0,0,0,15501.40381,5.896281891E-05,111.8265557,7.786257287E-06,100.7114091
0,0,0,15502.16675,5.74367274E-05,119.5067131,6.644225859E-06,115.2687285
0,0,0,15502.92969,5.289793738E-05,126.6451409,4.974883807E-06,126.5969324
0,0,0,15503.69263,4.647107347E-05,131.1737428,3.296318964E-06,127.4400136
0,0,0,15504.45557,4.048746657E-05,131.2850237,2.514553679E-06,109.7814165
0,0,0,15505.21851,3.742136452E-05,127.6969168,2.835352858E-06,98.28630777
0,0,0,15505.98145,3.767468277E-05,124.842391,3.078366878E-06,105.166059
0,0,0,15506.74438,3.906753011E-05,125.8681251,2.599853782E-06,119.7633211
0,0,0,15507.50732,3.925749513E-05,129.8428521,1.380096368E-06,132.8969183
0,0,0,15508.27026,3.741965171E-05,134.1761866,5.09766216E-07,30.70197111
0,0,0,15509.0332,3.434687014E-05,136.3764065,2.164866794E-06,20.74909851
0,0,0,15509.79614,3.180569756E-05,135.3470152,3.486745756E-06,40.37983638
0,0,0,15510.55908,3.11318688E-05,133.0062002,4.024402297E-06,62.33012236
0,0,0,15511.32202,3.18663706E-05,132.7062189,3.60435146E-06,83.97681467
0,0,0,15512.08496,3.237814407E-05,135.2605818,2.311947504E-06,101.816999
0,0,0,15512.8479,3.155047279E-05,138.8404374,6.879200577E-07,77.41692101
