Position (um),2H Intensity (a.u.),3H Intensity (a.u.),Wavenumber (cm^-1),2H Amplitude (a.u.),2H Phase (deg),3H Amplitude (a.u.),3H Phase (deg)
0,0,0,22883.60596,2.223752972E-05,160.406909,6.91594111E-05,58.27324081
0,0,0,22884.3689,2.764951266E-05,-174.532518,6.866454151E-05,77.51241728
0,0,0,22885.13184,2.958763802E-05,-157.0900358,6.344911287E-05,94.65633418
0,0,0,22885.89478,3.005468507E-05,-145.523397,5.655849608E-05,109.7196996
0,0,0,22886.65771,3.163834568E-05,-136.3787561,5.022292498E-05,124.4214068
0,0,0,22887.42065,3.49287455E-05,-123.7577264,4.447084843E-05,142.2155307
0,0,0,22888.18359,0.000038152,-104.3411613,3.789611079E-05,166.9678187
0,0,0,22888.94653,3.951860785E-05,-77.74175173,3.037339188E-05,-156.6230841
0,0,0,22889.70947,3.8980294E-05,-43.88157496,0.000025819,-103.0903219
0,0,0,22890.47241,3.85868232E-05,-3.130699509,2.98399282E-05,-43.56216694
0,0,0,22891.23535,4.100564554E-05,40.85577972,3.935510412E-05,4.364632478
0,0,0,22891.99829,4.639794005E-05,82.0798143,4.788962565E-05,44.36523851
0,0,0,22892.76123,5.195845659E-05,117.8867116,0.00005216,82.24874016
0,0,0,22893.52417,5.446509708E-05,148.7522797,5.187813315E-05,121.384898
0,0,0,22894.28711,5.19361804E-05,175.275503,4.930677959E-05,163.8120337
0,0,0,22895.05005,4.414206912E-05,-163.3376811,4.815948489E-05,-150.9749965
0,0,0,22895.81299,3.307531997E-05,-151.1283146,5.061272915E-05,-107.634542
0,0,0,22896.57593,2.472991572E-05,-157.8214938,5.526143213E-05,-71.0015914
0,0,0,22897.33887,2.81528955E-05,-174.1800508,0.000059671,-42.33487603
0,0,0,22898.10181,3.961491619E-05,-172.3029525,6.346159195E-05,-20.84945497
0,0,0,22898.86475,5.065285671E-05,-158.863458,6.851975195E-05,-4.460515412
0,0,0,22899.62769,5.764065149E-05,-141.4710345,7.653669775E-05,10.42794738
0,0,0,22900.39063,5.953173214E-05,-123.2577123,8.631417968E-05,27.00660569
0,0,0,22901.15356,5.675810872E-05,-105.919402,9.409020555E-05,46.25030716
0,0,0,22901.9165,5.082666935E-05,-90.86922068,9.580556421E-05,67.59302229
0,0,0,22902.67944,4.399968884E-05,-79.45563718,8.882784565E-05,89.96558157
0,0,0,22903.44238,3.877168245E-05,-72.07471636,7.275779484E-05,111.8805893
0,0,0,22904.20532,3.672611966E-05,-66.31139962,4.979331349E-05,130.0011105
0,0,0,22904.96826,3.737148817E-05,-57.86152635,0.00002632,130.27972
0,0,0,22905.7312,3.885546217E-05,-44.54708086,2.355077496E-05,87.91581699
0,0,0,22906.49414,3.96303278E-05,-26.72378611,4.113533901E-05,85.61133544
0,0,0,22907.25708,3.904406836E-05,-5.401198574,0.000055157,105.7769989
0,0,0,22908.02002,3.713980089E-05,18.55735661,5.99736482E-05,132.5072189
0,0,0,22908.78296,3.431615676E-05,44.39012657,5.516038538E-05,163.3854681
0,0,0,22909.5459,3.103332225E-05,71.19324377,4.313316814E-05,-159.985685
0,0,0,22910.30884,2.761823383E-05,97.74615448,2.943913357E-05,-110.504374
0,0,0,22911.07178,2.423588182E-05,122.5202241,2.425325871E-05,-40.62093017
0,0,0,22911.83472,0.000021042,143.8782873,3.067274771E-05,19.3834695
0,0,0,22912.59766,1.837584324E-05,160.6006049,3.748948297E-05,59.03911604
0,0,0,22913.3606,1.668646471E-05,173.1745192,3.881974524E-05,87.77639695
0,0,0,22914.12354,1.599493733E-05,-175.2549856,3.457148376E-05,107.0073201
0,0,0,22914.88647,1.549556983E-05,-161.2509136,0.000029131,112.3003045
0,0,0,22915.64941,1.401780514E-05,-143.8217429,3.058951987E-05,106.648914
0,0,0,22916.41235,1.07183011E-05,-123.7874825,4.028123063E-05,110.4106454
0,0,0,22917.17529,5.392552561E-06,-103.2456084,0.000051245,125.9903852
0,0,0,22917.93823,1.582337523E-06,119.0086976,5.831906878E-05,147.2606874
0,0,0,22918.70117,9.047506281E-06,132.2823549,5.91802208E-05,170.8095612
0,0,0,22919.46411,1.584238876E-05,156.9448832,5.344481308E-05,-165.1924181
0,0,0,22920.22705,2.062162166E-05,-177.0219459,4.217231578E-05,-142.4437632
0,0,0,22920.98999,0.00002237,-150.0338643,2.754748392E-05,-124.6135797
0,0,0,22921.75293,2.063457127E-05,-121.7575917,1.371257484E-05,-128.4690926
0,0,0,22922.51587,1.569907976E-05,-90.61353078,1.398730266E-05,-176.8109352
0,0,0,22923.27881,8.815542094E-06,-48.69325652,2.583153046E-05,-178.5277902
0,0,0,22924.04175,5.107401003E-06,48.67673633,3.716625212E-05,-162.1888687
0,0,0,22924.80469,1.075165411E-05,121.1318837,4.638771151E-05,-142.0653166
0,0,0,22925.56763,1.660416105E-05,155.501068,5.378608132E-05,-120.7928232
0,0,0,22926.33057,1.997320169E-05,-178.3936849,5.995806289E-05,-98.77148427
0,0,0,22927.09351,2.049448468E-05,-156.7802147,6.525334257E-05,-75.80177936
0,0,0,22927.85645,1.87668343E-05,-139.660591,6.958092835E-05,-51.676653
0,0,0,22928.61938,1.59893998E-05,-127.6369518,7.252959135E-05,-26.44527224
0,0,0,22929.38232,1.321233165E-05,-119.7382225,7.364249384E-05,-0.4645707695
0,0,0,22930.14526,1.032432987E-05,-112.6777674,7.268266695E-05,25.63409805
0,0,0,22930.9082,6.105632684E-06,-107.0143074,6.983741623E-05,50.97264594
0,0,0,22931.67114,2.124200426E-06,166.4195873,6.589308518E-05,74.47467689
0,0,0,22932.43408,1.090314696E-05,137.3125582,6.237528837E-05,95.15085677
0,0,0,22933.19702,2.22461805E-05,154.9020259,6.139668833E-05,112.9744128
0,0,0,22933.95996,3.360647861E-05,177.2820831,6.469140418E-05,129.8168812
0,0,0,22934.7229,4.2761619E-05,-158.4461521,7.223424303E-05,148.3648309
0,0,0,22935.48584,4.764554395E-05,-133.1229965,8.213877974E-05,169.8375074
0,0,0,22936.24878,4.680651656E-05,-107.1267236,9.177368066E-05,-166.1893682
0,0,0,22937.01172,3.976605565E-05,-80.66018805,9.864979112E-05,-140.7109637
0,0,0,22937.77466,2.718546222E-05,-53.83086932,0.000100827,-114.7209663
0,0,0,22938.5376,1.079911129E-05,-26.60182083,9.717734223E-05,-89.17782612
0,0,0,22939.30054,6.877451153E-06,-179.9896578,8.76580867E-05,-65.22890971
0,0,0,22940.06348,2.300566633E-05,-152.1301184,7.364981327E-05,-44.66697229
0,0,0,22940.82642,3.496329924E-05,-124.1936966,5.850072931E-05,-30.61857615
0,0,0,22941.58936,0.000040849,-95.75552603,4.815094149E-05,-26.49031788
0,0,0,22942.35229,3.986544707E-05,-66.28949381,4.819949892E-05,-27.12015626
0,0,0,22943.11523,0.00003254,-34.33680454,5.577955944E-05,-20.52884097
0,0,0,22943.87817,2.099840693E-05,5.646424124,6.326734645E-05,-5.806645455
0,0,0,22944.64111,1.174328606E-05,80.16860317,6.58599488E-05,13.02326574
0,0,0,22945.40405,1.821841616E-05,165.7093675,6.189989946E-05,32.88582835
0,0,0,22946.16699,2.979948385E-05,-151.7083924,5.197724576E-05,51.15023866
0,0,0,22946.92993,3.830755959E-05,-120.9359071,3.86321957E-05,63.77099563
0,0,0,22947.69287,4.186968433E-05,-94.31670446,2.698182938E-05,62.46843774
0,0,0,22948.45581,4.032254264E-05,-70.11755493,2.478884545E-05,46.15401701
0,0,0,22949.21875,3.449960476E-05,-47.85240593,3.122555854E-05,41.26804321
0,0,0,22949.98169,0.000025766,-27.26329123,3.781590213E-05,49.6636165
0,0,0,22950.74463,1.550291599E-05,-7.501580448,4.088283798E-05,62.27435769
0,0,0,22951.50757,4.725347883E-06,20.0326596,4.042225443E-05,74.34749968
0,0,0,22952.27051,6.855752874E-06,-172.5108241,3.826516085E-05,83.5864462
0,0,0,22953.03345,1.847224594E-05,-150.4148116,3.668245726E-05,90.16665897
0,0,0,22953.79639,3.052190157E-05,-133.0626249,3.655558074E-05,96.9288977
0,0,0,22954.55933,4.231266138E-05,-115.6515684,3.666020922E-05,106.4004903
0,0,0,22955.32227,5.263992239E-05,-97.70850173,3.515458659E-05,118.3929327
0,0,0,22956.08521,6.00752843E-05,-79.43963558,0.000031194,130.8040568
0,0,0,22956.84814,6.339175586E-05,-61.30663495,2.547812095E-05,140.4148321
0,0,0,22957.61108,6.192946818E-05,-43.97997878,2.014854187E-05,143.4833796
0,0,0,22958.37402,5.584060129E-05,-28.51185981,1.7603638E-05,141.249171
0,0,0,22959.13696,4.627589828E-05,-16.86486999,1.737832171E-05,144.5223128
0,0,0,22959.8999,3.580247638E-05,-13.0660151,1.635467998E-05,159.4727725
0,0,0,22960.66284,2.941513379E-05,-22.29206741,1.26983719E-05,-171.363672
0,0,0,22961.42578,3.238821165E-05,-35.89988161,8.770919022E-06,-109.2551106
0,0,0,22962.18872,4.216814688E-05,-37.82959564,1.393556015E-05,-32.54819112
0,0,0,22962.95166,5.302849868E-05,-30.08462459,2.539606794E-05,7.151332983
0,0,0,22963.7146,6.161948584E-05,-17.70253803,3.752246087E-05,34.20498324
0,0,0,22964.47754,0.000066114,-3.350832485,4.813355112E-05,56.5484841
0,0,0,22965.24048,6.55175196E-05,11.35217544,5.631122845E-05,75.99043549
0,0,0,22966.00342,5.97015731E-05,24.71774625,6.207169017E-05,93.13266891
0,0,0,22966.76636,4.993066491E-05,33.85897953,6.6014719E-05,108.4995151
0,0,0,22967.5293,4.019165044E-05,33.45892356,0.00006871,122.8238966
0,0,0,22968.29224,3.839637366E-05,22.04526213,7.013768838E-05,136.8615918
0,0,0,22969.05518,4.827334087E-05,16.11431444,6.963429484E-05,150.9836078
0,0,0,22969.81812,6.296386225E-05,22.99417106,6.641039078E-05,164.895983
0,0,0,22970.58105,7.561263073E-05,37.20727996,6.028556466E-05,177.5394957
0,0,0,22971.34399,8.238157636E-05,54.68006527,5.233065459E-05,-172.9677616
0,0,0,22972.10693,8.151259961E-05,73.17305829,4.524966204E-05,-168.8063485
0,0,0,22972.86987,7.303305837E-05,90.88865852,4.261405219E-05,-169.2461054
0,0,0,22973.63281,5.885913245E-05,105.2554279,4.54859258E-05,-167.8664469
0,0,0,22974.39575,4.34028667E-05,111.0995522,5.071312685E-05,-159.9791248
0,0,0,22975.15869,3.485165441E-05,102.3520495,5.4338904E-05,-146.4115183
0,0,0,22975.92163,3.905086682E-05,93.01419154,5.389547352E-05,-129.3293147
0,0,0,22976.68457,4.824136431E-05,98.6116107,4.844824201E-05,-110.3955799
0,0,0,22977.44751,5.384693247E-05,113.5561583,3.822448688E-05,-91.01464302
0,0,0,22978.21045,5.22546646E-05,132.4352881,2.432646334E-05,-73.77786394
0,0,0,22978.97339,4.270357664E-05,152.3360756,9.19881169E-06,-76.38019368
0,0,0,22979.73633,2.626716814E-05,169.5127957,1.179153071E-05,-162.3896241
0,0,0,22980.49927,7.442756215E-06,146.4767857,2.722758289E-05,-155.1113614
0,0,0,22981.26221,2.153821591E-05,68.27600877,4.110830761E-05,-133.7643924
0,0,0,22982.02515,4.475932478E-05,82.6257802,5.18350621E-05,-108.9465855
0,0,0,22982.78809,6.544666185E-05,103.3093589,5.875148833E-05,-82.12361482
0,0,0,22983.55103,8.14806752E-05,125.1445608,0.000061737,-53.59560364
0,0,0,22984.31396,9.178684596E-05,147.0987967,6.112771621E-05,-23.38350526
0,0,0,22985.0769,9.610593161E-05,168.811558,5.758935475E-05,8.545132056
0,0,0,22985.83984,9.478866555E-05,-169.8627378,0.000051914,42.17640394
0,0,0,22986.60278,8.853344455E-05,-148.9758053,4.47841937E-05,77.43402202
0,0,0,22987.36572,7.815223288E-05,-128.5687801,3.661958057E-05,114.3560007
0,0,0,22988.12866,0.000064454,-108.8164751,0.000027652,153.7714243
0,0,0,22988.8916,4.829332672E-05,-90.40343641,1.840388093E-05,-160.2833335
0,0,0,22989.65454,3.082937099E-05,-76.00358537,1.147928109E-05,-92.30421459
0,0,0,22990.41748,0.000014802,-80.32397329,1.377180016E-05,-8.285731389
0,0,0,22991.18042,1.357653054E-05,-136.6234589,2.215548765E-05,43.13105809
0,0,0,22991.94336,2.626520637E-05,-142.6501454,3.052169036E-05,77.85511986
0,0,0,22992.7063,3.757271389E-05,-127.5063708,3.702505817E-05,105.0858055
0,0,0,22993.46924,4.446186309E-05,-107.8905978,4.148075996E-05,126.9164401
0,0,0,22994.23218,4.606021213E-05,-87.32853358,4.496831019E-05,143.9667068
0,0,0,22994.99512,4.251476848E-05,-67.66266677,4.945932225E-05,157.5638678
0,0,0,22995.75806,3.502466269E-05,-51.2521232,0.000056569,170.4297106
0,0,0,22996.521,2.616274947E-05,-42.79447453,6.622772403E-05,-174.936814
0,0,0,22997.28394,2.056951557E-05,-48.56016902,7.680525848E-05,-157.804809
0,0,0,22998.04688,2.209494473E-05,-57.42699675,8.619612496E-05,-138.71565
0,0,0,22998.80981,2.678861546E-05,-52.26801934,9.265063501E-05,-118.5460542
0,0,0,22999.57275,2.933069329E-05,-37.50416062,9.51565251E-05,-98.12201543
0,0,0,23000.33569,2.739345453E-05,-19.22103788,9.35605513E-05,-78.17395514
0,0,0,23001.09863,0.000020651,-2.090272958,8.852858891E-05,-59.36897545
0,0,0,23001.86157,1.07472248E-05,0.2060769757,8.136493299E-05,-42.29620675
0,0,0,23002.62451,9.366857192E-06,-63.0499885,7.368017495E-05,-27.32916122
0,0,0,23003.38745,2.169766045E-05,-68.56964672,6.690052626E-05,-14.35895116
0,0,0,23004.15039,3.380451211E-05,-50.28426825,6.172965286E-05,-2.631638642
0,0,0,23004.91333,4.217335979E-05,-27.57627337,5.790749024E-05,8.923328567
0,0,0,23005.67627,4.506429722E-05,-3.68297419,5.454086864E-05,21.02443669
0,0,0,23006.43921,0.000041716,19.99920233,5.07242215E-05,33.70777478
0,0,0,23007.20215,3.242278273E-05,41.53763661,0.000045943,46.46922454
0,0,0,23007.96509,0.000018939,53.48743217,4.013669662E-05,58.45127741
0,0,0,23008.72803,1.062273051E-05,10.34269186,3.36216149E-05,68.35241029
0,0,0,23009.49097,2.428822923E-05,-13.91875369,2.712765138E-05,73.96006009
0,0,0,23010.25391,4.187313601E-05,2.907715097,2.213640898E-05,72.03280959
0,0,0,23011.01685,0.000057234,27.12114117,0.00002097,63.08571005
0,0,0,23011.77979,6.854760101E-05,53.86130377,2.446321746E-05,57.67045463
0,0,0,23012.54272,7.507542046E-05,81.91841431,3.04112268E-05,61.85045597
0,0,0,23013.30566,7.689523079E-05,110.7901143,3.628745332E-05,72.93464995
0,0,0,23014.0686,7.470641961E-05,140.0676938,4.046186332E-05,87.72279847
0,0,0,23014.83154,6.95562858E-05,169.1704567,4.205951075E-05,104.1791331
0,0,0,23015.59448,6.256790507E-05,-162.8565972,4.088322832E-05,120.8806449
0,0,0,23016.35742,5.484256483E-05,-137.5103217,3.741425755E-05,136.5763977
0,0,0,23017.12036,4.770824782E-05,-116.8123001,3.274576941E-05,150.0742268
0,0,0,23017.8833,4.318224739E-05,-102.3186801,2.830578937E-05,160.7485606
0,0,0,23018.64624,4.353637427E-05,-92.12109666,0.000025186,169.8770428
0,0,0,23019.40918,4.899843971E-05,-80.59988463,2.332079966E-05,-179.0375231
0,0,0,23020.17212,5.691890468E-05,-64.69266757,2.162269742E-05,-162.7403927
0,0,0,23020.93506,6.384058599E-05,-45.15293765,1.915929949E-05,-139.4434178
0,0,0,23021.698,6.693341949E-05,-23.54546654,1.608950008E-05,-107.0534155
0,0,0,23022.46094,0.000064355,-1.094355004,1.401970474E-05,-63.31959648
0,0,0,23023.22388,5.539238425E-05,21.18096856,1.498272584E-05,-15.19982919
0,0,0,23023.98682,4.056751069E-05,41.76857452,1.852587804E-05,24.01693673
0,0,0,23024.74976,2.182874692E-05,55.07643028,2.267980192E-05,53.11224875
0,0,0,23025.5127,8.229502819E-06,1.526887949,2.639246253E-05,75.48757431
0,0,0,23026.27563,2.332979857E-05,-36.89250484,2.961080058E-05,93.60012294
0,0,0,23027.03857,3.96864663E-05,-24.13427121,3.268333167E-05,109.4160549
0,0,0,23027.80151,5.07596241E-05,-7.251290394,3.57324218E-05,124.7236135
0,0,0,23028.56445,5.548535527E-05,8.515706687,3.834636141E-05,140.7053805
0,0,0,23029.32739,5.493548686E-05,20.62455482,3.977865784E-05,157.6578755
0,0,0,23030.09033,5.254888467E-05,27.07280198,3.939340924E-05,175.1848887
0,0,0,23030.85327,5.325766265E-05,28.76812622,3.702123007E-05,-167.5052334
0,0,0,23031.61621,5.953788553E-05,31.40672898,3.30953353E-05,-151.412478
0,0,0,23032.37915,6.874081725E-05,39.12304905,2.85493148E-05,-137.5049743
0,0,0,23033.14209,7.636939553E-05,51.20744275,2.444347274E-05,-126.0616142
0,0,0,23033.90503,7.925782271E-05,65.4540351,2.133730869E-05,-115.7850891
0,0,0,23034.66797,7.635267325E-05,79.81954476,1.886038571E-05,-104.4355029
0,0,0,23035.43091,6.871361125E-05,92.36761639,1.613438143E-05,-91.37099337
0,0,0,23036.19385,5.927533031E-05,101.1941429,1.268376652E-05,-79.61226118
0,0,0,23036.95679,5.191842334E-05,105.6939013,9.338723717E-06,-78.73985234
0,0,0,23037.71973,4.881423951E-05,109.1642579,9.542428545E-06,-94.3338545
0,0,0,23038.48267,4.78771406E-05,116.8443606,1.514745338E-05,-93.18202463
0,0,0,23039.24561,4.483245669E-05,130.7606139,2.371781626E-05,-73.42021253
0,0,0,23040.00854,3.67728554E-05,151.0653495,3.398941532E-05,-46.47214102
0,0,0,23040.77148,2.353586121E-05,-178.159037,4.536636452E-05,-17.15567615
0,0,0,23041.53442,1.204987091E-05,-101.9415807,5.708074709E-05,12.51060912
0,0,0,23042.29736,0.000024429,-16.478646,0.000068037,41.58651671
0,0,0,23043.0603,4.443875485E-05,19.14304877,7.698693427E-05,69.58392663
0,0,0,23043.82324,6.195290005E-05,45.72007156,8.285556552E-05,96.17291102
0,0,0,23044.58618,7.380466032E-05,69.68424754,8.508359246E-05,121.0308163
0,0,0,23045.34912,7.841986345E-05,92.3662576,8.388154953E-05,143.7860662
0,0,0,23046.11206,7.554635105E-05,114.0842795,8.030081965E-05,164.0798866
0,0,0,23046.875,6.614665762E-05,134.8165213,7.60045251E-05,-178.1785224
0,0,0,23047.63794,5.213283456E-05,154.340501,7.262435503E-05,-162.3997762
0,0,0,23048.40088,3.594793472E-05,172.2214954,7.086648557E-05,-147.2129515
0,0,0,23049.16382,2.004552175E-05,-172.3123236,7.00817799E-05,-131.1634946
0,0,0,23049.92676,6.316146364E-06,-161.2614113,6.881823148E-05,-113.5670895
0,0,0,23050.6897,4.528678478E-06,33.07460555,6.578668499E-05,-94.61638774
0,0,0,23051.45264,1.331118705E-05,35.69595141,6.045949875E-05,-75.0136952
0,0,0,23052.21558,2.210706799E-05,38.79930299,5.317613384E-05,-55.6848891
0,0,0,23052.97852,3.251036199E-05,44.32748092,4.494810278E-05,-37.63256447
0,0,0,23053.74146,4.435653749E-05,53.45366148,3.70846632E-05,-21.66650041
0,0,0,23054.50439,5.607080204E-05,65.45810102,3.063782296E-05,-7.707691706
0,0,0,23055.26733,6.564260808E-05,79.09982027,2.576013622E-05,5.907948798
0,0,0,23056.03027,7.139954683E-05,93.18308526,2.153162997E-05,21.62665307
0,0,0,23056.79321,7.256292747E-05,106.5262164,1.665706408E-05,40.9634875
0,0,0,23057.55615,6.967953786E-05,117.8023316,1.02986463E-05,64.83763897
0,0,0,23058.31909,6.490311933E-05,125.6361033,2.485860021E-06,109.0791842
0,0,0,23059.08203,6.169736992E-05,129.7008701,7.088825268E-06,-81.56282787
0,0,0,23059.84497,0.000062922,132.6237472,1.669786462E-05,-50.30836365
0,0,0,23060.60791,6.811567295E-05,138.630229,2.593436978E-05,-22.58480742
0,0,0,23061.37085,7.393337187E-05,149.4922631,3.403439129E-05,4.313422392
0,0,0,23062.13379,7.694219227E-05,164.5595431,4.053825926E-05,30.58589358
0,0,0,23062.89673,7.515331089E-05,-177.2714926,4.536014248E-05,56.19590281
0,0,0,23063.65967,6.824853129E-05,-156.7443871,4.877744558E-05,81.18068036
0,0,0,23064.42261,5.736520872E-05,-134.13007,5.130341187E-05,105.7780739
0,0,0,23065.18555,4.470988904E-05,-109.2157164,5.346630671E-05,130.4548768
0,0,0,23065.94849,3.304377267E-05,-81.41442123,5.558818538E-05,155.7871647
0,0,0,23066.71143,2.499372187E-05,-51.02637154,5.767887255E-05,-177.7703849
0,0,0,23067.47437,2.210023568E-05,-22.55075379,5.947448313E-05,-150.072915
0,0,0,23068.2373,2.457686342E-05,-1.58634441,6.05401226E-05,-121.3227384
0,0,0,23069.00024,3.231531391E-05,14.68188759,0.000060359,-91.9883028
0,0,0,23069.76318,4.43838886E-05,31.54672508,5.841708563E-05,-62.70331863
0,0,0,23070.52612,5.849324244E-05,50.35302527,5.434091313E-05,-34.23038831
0,0,0,23071.28906,7.167066084E-05,70.58142816,0.000048118,-7.548977258
0,0,0,23072.052,0.000081013,91.59542058,4.037659837E-05,15.90414726
0,0,0,23072.81494,0.000084257,112.9426391,3.265352404E-05,34.08331707
0,0,0,23073.57788,8.017878329E-05,134.2970202,2.728843089E-05,45.9463855
0,0,0,23074.34082,6.878522507E-05,155.363222,2.574326132E-05,56.55397655
0,0,0,23075.10376,5.127034617E-05,175.7260116,2.635869239E-05,74.82586436
0,0,0,23075.8667,2.97656269E-05,-165.7781574,2.646394451E-05,104.7231386
0,0,0,23076.62964,7.210443028E-06,-162.8914313,2.608958633E-05,147.9259861
0,0,0,23077.39258,1.538551696E-05,69.45945123,2.930788582E-05,-158.0797815
0,0,0,23078.15552,3.369367635E-05,82.13741013,3.975271788E-05,-106.7093906
0,0,0,23078.91846,4.74146533E-05,97.79624376,5.521409253E-05,-64.43900337
0,0,0,23079.6814,5.611037022E-05,112.6618153,7.115528103E-05,-28.33202214
0,0,0,23080.44434,6.039843032E-05,125.8897871,8.347661298E-05,4.400394087
0,0,0,23081.20728,6.166764148E-05,137.1655749,8.901736164E-05,35.09647179
0,0,0,23081.97021,6.160861407E-05,146.7046697,8.590442764E-05,64.21073449
0,0,0,23082.73315,6.154934682E-05,155.4035815,7.389172158E-05,91.48644991
0,0,0,23083.49609,6.188437103E-05,164.5954901,5.460560638E-05,115.3047675
0,0,0,23084.25903,6.204083773E-05,175.4270294,3.21903748E-05,128.5190043
0,0,0,23085.02197,6.100087007E-05,-171.5062713,1.940757686E-05,102.1935705
0,0,0,23085.78491,5.791574032E-05,-155.9985619,3.163808543E-05,82.77252273
0,0,0,23086.54785,5.248442726E-05,-137.8570324,4.700536769E-05,99.71647176
0,0,0,23087.31079,4.510725342E-05,-116.5264715,5.5679411E-05,127.0239114
0,0,0,23088.07373,3.694691595E-05,-90.71282191,5.621682546E-05,159.8622312
0,0,0,23088.83667,2.998218267E-05,-58.43581252,5.049010152E-05,-161.0872872
0,0,0,23089.59961,2.666628601E-05,-19.92456435,4.350091153E-05,-113.1576335
0,0,0,23090.36255,2.801360311E-05,17.75672527,4.196147018E-05,-58.07500165
0,0,0,23091.12549,3.23192183E-05,48.12952223,4.725027091E-05,-7.136242243
0,0,0,23091.88843,3.7462569E-05,71.79557567,5.343077429E-05,34.44567128
0,0,0,23092.65137,4.226823587E-05,91.49433459,5.491716678E-05,69.18721943
0,0,0,23093.41431,0.000046053,109.3833468,4.928373447E-05,99.23724778
0,0,0,23094.17725,4.813160821E-05,126.843466,3.682048644E-05,124.3819159
0,0,0,23094.94019,4.773987738E-05,144.6449468,2.031048502E-05,137.6887864
0,0,0,23095.70313,4.425717683E-05,163.1424847,1.098510024E-05,92.71805956
0,0,0,23096.46606,3.750240168E-05,-177.5035254,2.349649233E-05,69.28130378
0,0,0,23097.229,2.792638912E-05,-157.0185966,3.636622623E-05,83.81143827
0,0,0,23097.99194,1.663352275E-05,-134.0100181,4.365792472E-05,103.5675503
